Rank,RO,ST,Locid,City,Airport Name,Svc Lvl,Hub,CY 05 Enplanements,CY 04 Enplanements,% Change
915.0,EA,VA,NTU,Virginia Beach,Oceana NAS /Apollo Soucek Field/,GA,None,112.0,152.0,-0.2632
993.0,EA,VA,PSK,Dublin,New River Valley,GA,None,66.0,65.0,0.0154
1051.0,EA,VA,DAN,Danville,Danville Regional,GA,None,48.0,50.0,-0.04
1070.0,EA,VA,PVG,Chesapeake,Hampton Roads Executive,GA,None,43.0,36.0,0.1944
1146.0,EA,VA,RMN,Stafford,Stafford Regional,GA,None,29.0,7.0,3.1429
1173.0,EA,VA,OKV,Winchester,Winchester Regional,GA,None,26.0,19.0,0.3684
1184.0,EA,VA,VJI,Abingdon,Virginia Highlands,GA,None,24.0,24.0,0.0
1190.0,EA,VA,FCI,Chesterfield,Chesterfield County,GA,None,23.0,40.0,-0.425
1324.0,EA,VA,BCB,Blacksburg,Virginia Tech/Montgomery Executive,GA,None,13.0,21.0,-0.381
1331.0,EA,VA,HSP,Hot Springs,Ingalls Field,GA,None,13.0,5.0,1.6
1404.0,EA,VA,OFP,Ashland,Hanover County Municipal,GA,None,10.0,13.0,-0.2308
1467.0,EA,VA,LNP,Wise,Lonesome Pine,GA,None,8.0,5.0,0.6
1667.0,EA,VA,SFQ,Suffolk,Suffolk Executive,GA,None,4.0,0.0,0.0
1831.0,EA,VA,MTV,Spencer,Blue Ridge,GA,None,2.0,2.0,0.0
1869.0,EA,VA,W63,Clarksville,Marks Municipal,GA,None,2.0,0.0,0.0
1870.0,EA,VA,W66,Warrenton,Warrenton-Fauquier,GA,None,2.0,7.0,-0.7143
1871.0,EA,VA,W96,Quinton,New Kent County,GA,None,2.0,0.0,0.0
1910.0,EA,VA,JYO,Leesburg,Leesburg Executive,GA,None,1.0,26.0,-0.9615
109.0,SO,VI,STT,Charlotte Amalie,Cyril E King,P,S,575507.0,557101.0,0.033
185.0,SO,VI,STX,Christiansted,Henry E Rohlsen,P,N,187461.0,166070.0,0.1288
237.0,SO,VI,VI22,Charlotte Amalie,Charlotte Amalie Harbor,GA,None,71555.0,76820.0,-0.0685
239.0,SO,VI,VI32,Christiansted St Croix,Christiansted Harbor-SSB,GA,None,68386.0,72632.0,-0.0585
104.0,NE,VT,BTV,Burlington,Burlington International,P,S,690641.0,627423.0,0.1008
573.0,NE,VT,RUT,Rutland,Rutland State,GA,None,2218.0,2689.0,-0.1752
1868.0,NE,VT,VSF,Springfield,Hartness State (Springfield),GA,None,2.0,0.0,0.0
17.0,NM,WA,SEA,Seattle,Seattle-Tacoma International,P,L,14359530.0,14092285.0,0.019
72.0,NM,WA,GEG,Spokane,Spokane International,P,S,1583737.0,1508921.0,0.0496
166.0,NM,WA,PSC,Pasco,Tri-Cities,P,N,240767.0,218546.0,0.1017
213.0,NM,WA,BLI,Bellingham,Bellingham International,P,N,101228.0,82205.0,0.2314
253.0,NM,WA,YKM,Yakima,Yakima Air Terminal/McAllister Field,P,N,58094.0,54846.0,0.0592
257.0,NM,WA,S60,Kenmore,Kenmore Air Harbor Inc,GA,None,50978.0,20213.0,1.522
281.0,NM,WA,EAT,East Wenatchee,Pangborn Memorial,P,N,39022.0,41610.0,-0.0622
319.0,NM,WA,ALW,Walla Walla,Walla Walla Regional,P,N,24793.0,25558.0,-0.0299
326.0,NM,WA,BFI,Seattle,Boeing Field/King County International,P,N,23016.0,28458.0,-0.1912
327.0,NM,WA,PUW,Pullman,Pullman/Moscow Regional,P,N,22874.0,20980.0,0.0903
332.0,NM,WA,FHR,Friday Harbor,Friday Harbor,P,N,21172.0,23329.0,-0.0925
337.0,NM,WA,CLM,Port Angeles,William R Fairchild International,P,N,19347.0,11421.0,0.694
372.0,NM,WA,TCM,Tacoma,McChord AFB,GA,None,12137.0,16201.0,-0.2508
470.0,NM,WA,MWH,Moses Lake,Grant County International,CS,None,4822.0,4906.0,-0.0171
537.0,NM,WA,ORS,Eastsound,Orcas Island,CS,None,2934.0,4323.0,-0.3213
643.0,NM,WA,74S,Anacortes,Anacortes,GA,None,1384.0,2873.0,-0.5183
684.0,NM,WA,NUW,Oak Harbor,Whidbey Island NAS /Ault Field/,GA,None,1028.0,547.0,0.8793
737.0,NM,WA,PAE,Everett,Snohomish County (Paine Field),GA,None,531.0,374.0,0.4198
849.0,NM,WA,ESW,Easton,Easton State,GA,None,182.0,0.0,0.0
951.0,NM,WA,76S,Oak Harbor,Wes Lupien,GA,None,85.0,166.0,-0.488
961.0,NM,WA,2S0,Twisp,Twisp Municipal,GA,None,77.0,117.0,-0.3419
973.0,NM,WA,BVS,Burlington,Skagit Regional,GA,None,72.0,8.0,8.0
1015.0,NM,WA,ELN,Ellensburg,Bowers Field,GA,None,57.0,65.0,-0.1231
1017.0,NM,WA,OMK,Omak,Omak,GA,None,56.0,31.0,0.8065
1076.0,NM,WA,TIW,Tacoma,Tacoma Narrows,GA,None,42.0,93.0,-0.5484
1117.0,NM,WA,0S9,Port Townsend,Jefferson County International,GA,None,32.0,7.0,3.5714
1118.0,NM,WA,1S5,Sunnyside,Sunnyside Municipal,GA,None,32.0,24.0,0.3333
1203.0,NM,WA,S10,Chelan,Lake Chelan,GA,None,22.0,62.0,-0.6452
1216.0,NM,WA,HQM,Hoquiam,Bowerman,GA,None,20.0,8.0,1.5
1248.0,NM,WA,RNT,Renton,Renton Municipal,GA,None,18.0,106.0,-0.8302
1259.0,NM,WA,OLM,Olympia,Olympia,GA,None,17.0,4258.0,-0.996
1265.0,NM,WA,W01,Tonasket,Tonasket Municipal,GA,None,17.0,11.0,0.5455
1270.0,NM,WA,DEW,Deer Park,Deer Park,GA,None,16.0,46.0,-0.6522
1296.0,NM,WA,SFF,Spokane,Felts Field,GA,None,15.0,22.0,-0.3182
1318.0,NM,WA,W28,Sequim,Sequim Valley,GA,None,14.0,2.0,6.0
1387.0,NM,WA,38WA,Blakely Island,Blakely Island,GA,None,10.0,4.0,1.5
1400.0,NM,WA,KLS,Kelso,Kelso-Longview,GA,None,10.0,2.0,4.0
1406.0,NM,WA,PWT,Bremerton,Bremerton National,GA,None,10.0,5.0,1.0
1409.0,NM,WA,S31,Lopez,Lopez Island,GA,None,10.0,176.0,-0.9432
1418.0,NM,WA,63S,Colville,Colville Municipal,GA,None,9.0,21.0,-0.5714
1438.0,NM,WA,S35,Okanogan,Okanogan Legion,GA,None,9.0,0.0,0.0
1442.0,NM,WA,WA09,Roche Harbor,Roche Harbor,GA,None,9.0,16.0,-0.4375
1445.0,NM,WA,0S7,Oroville,Dorothy Scott,GA,None,8.0,7.0,0.1429
1446.0,NM,WA,11S,Sekiu,Sekiu,GA,None,8.0,2.0,3.0
1459.0,NM,WA,EPH,Ephrata,Ephrata Municipal,GA,None,8.0,3.0,1.6667
1475.0,NM,WA,S52,Winthrop,Methow Valley State,GA,None,8.0,41.0,-0.8049
1487.0,NM,WA,AWO,Arlington,Arlington Municipal,GA,None,7.0,26.0,-0.7308
1500.0,NM,WA,RLD,Richland,Richland,GA,None,7.0,10.0,-0.3
1502.0,NM,WA,S97,Brewster,Anderson Field,GA,None,7.0,18.0,-0.6111
1537.0,NM,WA,S40,Prosser,Prosser,GA,None,6.0,8.0,-0.25
1594.0,NM,WA,S18,Forks,Forks,GA,None,5.0,1.0,4.0
1615.0,NM,WA,4W6,Blaine,Blaine Municipal,GA,None,4.0,0.0,0.0
1681.0,NM,WA,2WA1,Sequim,Diamond Point Airstrip,GA,None,3.0,0.0,0.0
1751.0,NM,WA,14S,Westport,Westport,GA,None,2.0,0.0,0.0
1757.0,NM,WA,3W7,Electric City,Grand Coulee Dam,GA,None,2.0,1.0,1.0
1765.0,NM,WA,80T,Quincy,Quincy Municipal,GA,None,2.0,4.0,-0.5
1789.0,NM,WA,CLS,Chehalis,Chehalis-Centralia,GA,None,2.0,9.0,-0.7778
1845.0,NM,WA,S44,Spanaway,Spanaway,GA,None,2.0,0.0,0.0
1846.0,NM,WA,S70,Othello,Othello Municipal,GA,None,2.0,2.0,0.0
1938.0,NM,WA,R49,Republic,Ferry County,GA,None,1.0,1.0,0.0
51.0,GL,WI,MKE,Milwaukee,General Mitchell International,P,M,3602536.0,3302604.0,0.0908
95.0,GL,WI,MSN,Madison,Dane County Regional-Truax Field,P,S,804519.0,846369.0,-0.0494
130.0,GL,WI,GRB,Green Bay,Austin Straubel International,P,S,419308.0,400699.0,0.0464
152.0,GL,WI,ATW,Appleton,Outagamie County Regional,P,N,299179.0,288197.0,0.0381
192.0,GL,WI,CWA,Mosinee,Central Wisconsin,P,N,163557.0,163361.0,0.0012
208.0,GL,WI,LSE,La Crosse,La Crosse Municipal,P,N,122068.0,123678.0,-0.013
271.0,GL,WI,RHI,Rhinelander,Rhinelander-Oneida County,P,N,43076.0,39094.0,0.1019
317.0,GL,WI,EAU,Eau Claire,Chippewa Valley Regional,P,N,25694.0,25880.0,-0.0072
458.0,GL,WI,VOK,Camp Douglas,Volk Field,GA,None,5280.0,5941.0,-0.1113
610.0,GL,WI,ETB,West Bend,West Bend Municipal,GA,None,1825.0,41.0,43.5122
725.0,GL,WI,FLD,Fond du Lac,Fond du Lac County,GA,None,638.0,25.0,24.52
768.0,GL,WI,STE,Stevens Point,Stevens Point Municipal,GA,None,419.0,11.0,37.0909
835.0,GL,WI,UES,Waukesha,Waukesha County,GA,None,218.0,613.0,-0.6444
840.0,GL,WI,OSH,Oshkosh,Wittman Regional,GA,None,207.0,186.0,0.1129
863.0,GL,WI,SBM,Sheboygan,Sheboygan County Memorial,GA,None,165.0,209.0,-0.2105
872.0,GL,WI,MWC,Milwaukee,Lawrence J Timmerman,GA,None,155.0,54.0,1.8704
1061.0,GL,WI,MTW,Manitowoc,Manitowoc County,GA,None,45.0,84.0,-0.4643
1137.0,GL,WI,SUE,Sturgeon Bay,Door County Cherryland,GA,None,30.0,30.0,0.0
1204.0,GL,WI,AUW,Wausau,Wausau Downtown,GA,None,21.0,69.0,-0.6957
1232.0,GL,WI,JVL,Janesville,Southern Wisconsin Regional,GA,None,19.0,27.0,-0.2963
1407.0,GL,WI,RAC,Racine,John H Batten,GA,None,10.0,14.0,-0.2857
1453.0,GL,WI,ARV,Minocqua-Woodruff,Lakeland/Noble F. Lee Memorial Field,GA,None,8.0,29.0,-0.7241
1458.0,GL,WI,ENW,Kenosha,Kenosha Regional,GA,None,8.0,10.0,-0.2
1463.0,GL,WI,HXF,Hartford,Hartford Municipal,GA,None,8.0,0.0,0.0
1541.0,GL,WI,SUW,Superior,Richard I Bong,GA,None,6.0,0.0,0.0
1559.0,GL,WI,C35,Reedsburg,Reedsburg Municipal,GA,None,5.0,1.0,4.0
1561.0,GL,WI,EGV,Eagle River,Eagle River Union,GA,None,5.0,28.0,-0.8214
1579.0,GL,WI,LNR,Lone Rock,Tri-County Regional,GA,None,5.0,1.0,4.0
1587.0,GL,WI,OEO,Osceola,L O Simenstad Municipal,GA,None,5.0,0.0,0.0
1591.0,GL,WI,PCZ,Waupaca,Waupaca Municipal,GA,None,5.0,0.0,0.0
1593.0,GL,WI,RZN,Siren,Burnett County,GA,None,5.0,0.0,0.0
1611.0,GL,WI,4R5,La Pointe,Madeline Island,GA,None,4.0,0.0,0.0
1694.0,GL,WI,ASX,Ashland,John F Kennedy Memorial,GA,None,3.0,12.0,-0.75
1695.0,GL,WI,C29,Middleton,Middleton Municipal - Morey Field,GA,None,3.0,4.0,-0.25
1697.0,GL,WI,DLL,Baraboo,Baraboo Wisconsin Dells,GA,None,3.0,13.0,-0.7692
1725.0,GL,WI,MRJ,Mineral Point,Iowa County,GA,None,3.0,0.0,0.0
1739.0,GL,WI,RYV,Watertown,Watertown Municipal,GA,None,3.0,10.0,-0.7
1745.0,GL,WI,UNU,Juneau,Dodge County,GA,None,3.0,4.0,-0.25
1758.0,GL,WI,3WO,Shawano,Shawano Municipal,GA,None,2.0,0.0,0.0
1782.0,GL,WI,C02,Lake Geneva,Grand Geneva Resort,GA,None,2.0,0.0,0.0
1821.0,GL,WI,LNL,Land O'Lakes,Kings Land O' Lakes,GA,None,2.0,4.0,-0.5
1822.0,GL,WI,LUM,Menomonie,Menomonie Municipal-Score Field,GA,None,2.0,11.0,-0.8182
1827.0,GL,WI,MDZ,Medford,Taylor County,GA,None,2.0,0.0,0.0
1840.0,GL,WI,OVS,Boscobel,Boscobel,GA,None,2.0,0.0,0.0
1843.0,GL,WI,RPD,Rice Lake,Rice Lake Regional - Carl's Field,GA,None,2.0,58.0,-0.9655
1873.0,GL,WI,WS51,Soldiers Grove,Leeward Farm,GA,None,2.0,2.0,0.0
1895.0,GL,WI,C47,Portage,Portage Municipal,GA,None,1.0,0.0,0.0
1939.0,GL,WI,RNH,New Richmond,New Richmond Regional,GA,None,1.0,0.0,0.0
724.0,WP,WK,AWK,Wake Island,Wake Island Airfield,GA,None,649.0,71.0,8.1408
147.0,EA,WV,CRW,Charleston,Yeager,P,N,317093.0,292054.0,0.0857
260.0,EA,WV,HTS,Huntington,Tri-State/Milton J. Ferguson Field,P,N,50289.0,41419.0,0.2142
360.0,EA,WV,PKB,Parkersburg,Mid-Ohio Valley Regional,P,N,13773.0,17018.0,-0.1907
375.0,EA,WV,LWB,Lewisburg,Greenbrier Valley,P,N,11753.0,11549.0,0.0177
385.0,EA,WV,MGW,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,P,N,11038.0,11625.0,-0.0505
402.0,EA,WV,CKB,Clarksburg,Harrison/Marion Regional,CS,None,9701.0,9722.0,-0.0022
553.0,EA,WV,BKW,Beckley,Raleigh County Memorial,CS,None,2574.0,3040.0,-0.1533
604.0,EA,WV,BLF,Bluefield,Mercer County,GA,None,1885.0,2041.0,-0.0764
1106.0,EA,WV,HLG,Wheeling,Wheeling Ohio County,GA,None,35.0,82.0,-0.5732
1922.0,EA,WV,MRB,Martinsburg,Eastern WV Regional/Shepherd Field,GA,None,1.0,67.0,-0.9851
162.0,NM,WY,JAC,Jackson,Jackson Hole,P,N,247116.0,212247.0,0.1643
219.0,NM,WY,CPR,Casper,Natrona County International,P,N,88731.0,68644.0,0.2926
310.0,NM,WY,COD,Cody,Yellowstone Regional,P,N,28483.0,26896.0,0.059
353.0,NM,WY,CYS,Cheyenne,Cheyenne Regional/Jerry Olson Field,P,N,15127.0,16495.0,-0.0829
354.0,NM,WY,GCC,Gillette,Gillette-Campbell County,P,N,15015.0,13544.0,0.1086
356.0,NM,WY,RKS,Rock Springs,Rock Springs-Sweetwater County,P,N,14662.0,12189.0,0.2029
361.0,NM,WY,SHR,Sheridan,Sheridan County,P,N,13760.0,12398.0,0.1099
371.0,NM,WY,RIW,Riverton,Riverton Regional,P,N,12236.0,12123.0,0.0093
399.0,NM,WY,LAR,Laramie,Laramie Regional,P,N,10065.0,10225.0,-0.0156
599.0,NM,WY,WRL,Worland,Worland Municipal,GA,None,1947.0,2437.0,-0.2011
839.0,NM,WY,SAA,Saratoga,Shively Field,GA,None,212.0,201.0,0.0547
899.0,NM,WY,RWL,Rawlins,Rawlins Municipal/Harvey Field,GA,None,125.0,120.0,0.0417
1224.0,NM,WY,TOR,Torrington,Torrington Municipal,GA,None,20.0,8.0,1.5
1377.0,NM,WY,EMM,Kemmerer,Kemmerer Municipal,GA,None,11.0,20.0,-0.45
1395.0,NM,WY,DGW,Douglas,Converse County,GA,None,10.0,21.0,-0.5238
1472.0,NM,WY,PNA,Pinedale,Ralph Wenz Field,GA,None,8.0,9.0,-0.1111
1578.0,NM,WY,LND,Lander,Hunt Field,GA,None,5.0,31.0,-0.8387
1767.0,NM,WY,AFO,Afton,Afton Municipal,GA,None,2.0,7.0,-0.7143
1804.0,NM,WY,EVW,Evanston,Evanston-Uinta County Burns Field,GA,None,2.0,10.0,-0.8
