Rank,FAA Region,ST,Locid,City,Airport Name,Arpt Category,Hub,CY 12 Enplanements,CY 11 Enplanements,% Change
576,GL,IL,BLV,Belleville,Scott AFB/Midamerica,GA,None,2314,706,2.2776
588,GL,IL,PWK,Wheeling,Chicago Executive,GA,None,2147,1616,0.3286
784,GL,IL,DPA,DuPage (County),Dupage,GA,None,337,186,0.8118
817,GL,IL,CPS,Cahokia,St Louis Downtown,GA,None,244,111,1.1982
830,GL,IL,UGN,Waukegan,Waukegan Regional,GA,None,227,17,12.3529
1039,GL,IL,ARR,Aurora,Aurora Municipal,GA,None,29,26,0.1154
1089,GL,IL,I63,Mount Sterling,Mount Sterling Municipal,GA,None,22,0,0
1101,GL,IL,MDH,Carbondale,Southern Illinois,GA,None,21,21,0
1102,GL,IL,MQB,Macomb,Macomb Municipal,GA,None,21,153,-0.8627
1120,GL,IL,CTK,Canton,Ingersoll,GA,None,19,29,-0.3448
1130,GL,IL,3MY,Peoria,Mount Hawley Auxiliary,GA,None,18,31,-0.4194
1165,GL,IL,ALN,Alton,St Louis Regional,GA,None,15,8,0.875
1331,GL,IL,IKK,Kankakee,Greater Kankakee,GA,None,6,6,0
1371,GL,IL,LOT,Romeo (RR name for Romeoville),Lewis University,GA,None,5,14,-0.6429
1444,GL,IL,1H2,Effingham,Effingham County Memorial,GA,None,3,11,-0.7273
1485,GL,IL,1C5,Bolingbrook,Bolingbrook's Clow International,GA,None,2,0,0
1529,GL,IL,FOA,Flora,Flora Municipal,GA,None,2,0,0
1554,GL,IL,MTO,Mattoon,Coles County Memorial,GA,None,2,188,-0.9894
1576,GL,IL,TIP,Rantoul,Rantoul National Aviation Center-Frank Elliott Field,GA,None,2,1,1
1603,GL,IL,FEP,Freeport,Albertus,GA,None,1,0,0
49,GL,IN,IND,Indianapolis,Indianapolis International,P,M,3586422,3670396,-0.0229
154,GL,IN,SBN,South Bend,South Bend,P,N,299592,305386,-0.019
158,GL,IN,FWA,Fort Wayne,Fort Wayne International,P,N,280732,272796,0.0291
195,GL,IN,EVV,Evansville,Evansville Regional,P,N,164767,169426,-0.0275
392,GL,IN,GYY,Gary,Gary/Chicago International,P,N,11443,1420,7.0585
534,GL,IN,LAF,Lafayette,Purdue University,GA,None,3114,2131,0.4613
589,GL,IN,BAK,Columbus,Columbus Municipal,GA,None,2096,249,7.4177
596,GL,IN,BMG,Bloomington,Monroe County,GA,None,1956,2036,-0.0393
742,GL,IN,HUF,Terre Haute,Terre Haute International-Hulman Field,GA,None,494,586,-0.157
747,GL,IN,MIE,Muncie,Delaware County Regional,GA,None,470,444,0.0586
897,GL,IN,ASW,Warsaw,Warsaw Municipal,GA,None,102,2,50
950,GL,IN,RID,Richmond,Richmond Municipal,GA,None,66,143,-0.5385
957,GL,IN,EYE,Indianapolis,Eagle Creek Airpark,GA,None,61,64,-0.0469
1152,GL,IN,TYQ,Zionsville,Indianapolis Executive,GA,None,17,166,-0.8976
1189,GL,IN,4I7,Greencastle,Putnam County,GA,None,13,0,0
1252,GL,IN,C65,Plymouth,Plymouth Municipal,GA,None,9,3,2
1253,GL,IN,CEV,Connersville,Mettel Field,GA,None,9,0,0
1257,GL,IN,GSH,Goshen,Goshen Municipal,GA,None,9,0,0
1267,GL,IN,AID,Anderson,Anderson Municipal-Darlington Field,GA,None,8,0,0
1278,GL,IN,HNB,Huntingburg,Huntingburg,GA,None,8,0,0
1308,GL,IN,MQJ,McCordsville,Indianapolis Regional,GA,None,7,7,0
1310,GL,IN,MZZ,Marion,Marion Municipal,GA,None,7,0,0
1360,GL,IN,EKM,Elkhart,Elkhart Municipal,GA,None,5,0,0
1427,GL,IN,OXI,Knox,Starke County,GA,None,4,0,0
1496,GL,IN,5I4,Sheridan,Sheridan,GA,None,2,0,0
1550,GL,IN,MGC,Michigan City,Michigan City Municipal-Phillips Field,GA,None,2,0,0
1580,GL,IN,UMP,Fishers,Indianapolis Metropolitan,GA,None,2,17,-0.8824
1583,GL,IN,VPZ,Valparaiso,Porter County Regional,GA,None,2,30,-0.9333
101,CE,KS,ICT,Wichita,Wichita Mid-Continent,P,S,735270,740675,-0.0073
247,CE,KS,MHK,Manhattan,Manhattan Regional,P,N,69038,58672,0.1767
344,CE,KS,GCK,Garden City,Garden City Regional,P,N,18375,11690,0.5719
403,CE,KS,LBL,Liberal,Liberal Mid-America Regional,P,N,10487,8007,0.3097
404,CE,KS,HYS,Hays,Hays Regional,P,N,10381,11397,-0.0891
428,CE,KS,FOE,Topeka,Forbes Field,GA,None,8476,7015,0.2083
454,CE,KS,DDC,Dodge City,Dodge City Regional,CS,None,6155,4501,0.3675
516,CE,KS,SLN,Salina,Salina Regional,CS,None,3526,2857,0.2342
672,CE,KS,GBD,Great Bend,Great Bend Municipal,GA,None,943,1021,-0.0764
743,CE,KS,GLD,Goodland,Renner Field /Goodland Municipal/,GA,None,493,565,-0.1274
787,CE,KS,CNU,Chanute,Chanute Martin Johnson,GA,None,330,396,-0.1667
820,CE,KS,PTS,Pittsburg,Atkinson Municipal,GA,None,241,329,-0.2675
907,CE,KS,IXD,Olathe,New Century Aircenter,GA,None,97,30,2.2333
910,CE,KS,IAB,Wichita,McConnell AFB,GA,None,93,382,-0.7565
955,CE,KS,TOP,Topeka,Philip Billard Municipal,GA,None,62,171,-0.6374
1024,CE,KS,LWC,Lawrence,Lawrence Municipal,GA,None,32,110,-0.7091
1467,CE,KS,HUT,Hutchinson,Hutchinson Municipal,GA,None,3,1,2
1525,CE,KS,EMP,Emporia,Emporia Municipal,GA,None,2,0,0
52,SO,KY,CVG,Greater Cincinnati International Airport,Cincinnati/Northern Kentucky International,P,M,2937850,3422466,-0.1416
68,SO,KY,SDF,Louisville,Louisville International-Standiford Field,P,S,1642790,1650707,-0.0048
115,SO,KY,LEX,Lexington,Blue Grass,P,S,535541,533952,0.003
307,SO,KY,OWB,Owensboro,Owensboro-Daviess County,P,N,30795,17296,0.7805
335,SO,KY,PAH,Paducah,Barkley Regional,P,N,20734,17978,0.1533
416,SO,KY,HOP,Fort Campbell,Campbell AAF (Fort Campbell),GA,None,9960,7315,0.3616
695,SO,KY,BWG,Bowling Green,Bowling Green-Warren County Regional,GA,None,750,784,-0.0434
753,SO,KY,LOU,Louisville,Bowman Field,GA,None,450,6,74
1040,SO,KY,HVC,Hopkinsville,Hopkinsville-Christian County,GA,None,29,3,8.6667
1146,SO,KY,FFT,Frankfort,Capital City,GA,None,17,1,16
1337,SO,KY,PBX,Pikeville,Pike County-Hatcher Field,GA,None,6,15,-0.6
1408,SO,KY,CPF,Hazard,Wendell H Ford,GA,None,4,3,0.3333
1413,SO,KY,DWU,Worthington,Ashland Regional,GA,None,4,0,0
1447,SO,KY,6I2,Springfield,Lebanon-Springfield,GA,None,3,0,0
1488,SO,KY,2I0,Madisonville,Madisonville Municipal,GA,None,2,0,0
1522,SO,KY,DVK,Danville,Stuart Powell Field,GA,None,2,13,-0.8462
1596,SO,KY,BYL,Williamsburg,Williamsburg-Whitley County,GA,None,1,42,-0.9762
41,SW,LA,MSY,Metairie,Louis Armstrong New Orleans International,P,M,4293624,4255411,0.009
129,SW,LA,BTR,Baton Rouge,"Baton Rouge Metropolitan, Ryan Field",P,S,406318,396403,0.025
160,SW,LA,SHV,Shreveport,Shreveport Regional,P,N,276460,265104,0.0428
171,SW,LA,LFT,Lafayette,Lafayette Regional,P,N,226504,222795,0.0166
185,SW,LA,AEX,Alexandria,Alexandria International,P,N,189476,188286,0.0063
222,SW,LA,MLU,Monroe,Monroe Regional,P,N,101034,107290,-0.0583
262,SW,LA,LCH,Lake Charles,Lake Charles Regional,P,N,56815,61325,-0.0735
631,SW,LA,BAD,Bossier City,Barksdale AFB,GA,None,1452,1213,0.197
686,SW,LA,ARA,New Iberia,Acadiana Regional,GA,None,833,67,11.4328
770,SW,LA,NEW,New Orleans,Lakefront,GA,None,391,56,5.9821
801,SW,LA,CWF,Lake Charles,Chennault International,GA,None,279,265,0.0528
842,SW,LA,NBG,New Orleans,New Orleans NAS Jrb/Alvin Callender Field/,GA,None,206,55,2.7455
930,SW,LA,L31,Covington,St. Tammany Regional,GA,None,75,0,0
1002,SW,LA,DTN,Shreveport,Shreveport Downtown,GA,None,40,3,12.3333
1076,SW,LA,IER,Natchitoches,Natchitoches Regional,GA,None,24,4,5
1123,SW,LA,GAO,Galliano,South Lafourche Leonard Miller Jr,GA,None,19,0,0
1180,SW,LA,HDC,Hammond,Hammond Northshore Regional,GA,None,14,8,0.75
1181,SW,LA,HUM,Houma,Houma-Terrebonne,GA,None,14,9,0.5556
1191,SW,LA,ASD,Slidell,Slidell,GA,None,13,0,0
1289,SW,LA,UXL,Sulphur,Southland Field,GA,None,8,0,0
19,NE,MA,BOS,Boston,General Edward Lawrence Logan International,P,L,14293695,14180730,0.008
192,NE,MA,ACK,Nantucket,Nantucket Memorial,P,N,179128,169352,0.0577
228,NE,MA,HYA,Hyannis,Barnstable Municipal-Boardman/Polando Field,P,N,95717,100596,-0.0485
269,NE,MA,MVY,Vineyard Haven,Marthas Vineyard,P,N,50484,49095,0.0283
383,NE,MA,EWB,New Bedford,New Bedford Regional,P,N,12256,11152,0.099
390,NE,MA,PVC,Provincetown,Provincetown Municipal,P,N,11580,10967,0.0559
397,NE,MA,BED,Bedford,Laurence G Hanscom Field,P,N,11097,10893,0.0187
400,NE,MA,ORH,Worcester,Worcester Regional,GA,None,10750,53541,-0.7992
640,NE,MA,CEF,Springfield/Chicopee,Westover ARB/Metropolitan,GA,None,1302,2976,-0.5625
754,NE,MA,BAF,Westfield,Westfield-Barnes Regional,GA,None,448,273,0.641
900,NE,MA,BVY,Beverly,Beverly Municipal,GA,None,100,77,0.2987
962,NE,MA,OWD,Norwood,Norwood Memorial,GA,None,58,69,-0.1594
970,NE,MA,PSF,Pittsfield,Pittsfield Municipal,GA,None,53,38,0.3947
994,NE,MA,CQX,Chatham,Chatham Municipal,GA,None,42,65,-0.3538
1160,NE,MA,LWM,Lawrence,Lawrence Municipal,GA,None,16,14,0.1429
1207,NE,MA,PYM,Plymouth,Plymouth Municipal,GA,None,12,49,-0.7551
1220,NE,MA,1B9,Mansfield,Mansfield Municipal,GA,None,10,4,1.5
1294,NE,MA,7B2,Northampton,Northampton,GA,None,7,0,0
1388,NE,MA,1B2,Edgartown,Katama Airpark,GA,None,4,13,-0.6923
1415,NE,MA,FIT,Fitchburg,Fitchburg Municipal,GA,None,4,0,0
1450,NE,MA,AQW,North Adams,Harriman-And-West,GA,None,3,14,-0.7857
1495,NE,MA,5B6,Falmouth,Falmouth Airpark,GA,None,2,0,0
22,EA,MD,BWI,Glen Burnie,Baltimore/Washington International Thurgood Marshall,P,L,11186444,11067319,0.0108
240,EA,MD,SBY,Salisbury,Salisbury-Ocean City Wicomico Regional,P,N,76372,72568,0.0524
407,EA,MD,HGR,Hagerstown,Hagerstown Regional-Richard A Henson Field,P,N,10207,5618,0.8168
485,EA,MD,ADW,Camp Springs,Joint Base Andrews,GA,None,4744,4421,0.0731
833,EA,MD,MTN,Middle River,Martin State,GA,None,219,82,1.6707
934,EA,MD,ESN,Easton,Easton/Newnam Field,GA,None,72,9,7
1023,EA,MD,GAI,Gaithersburg,Montgomery County Airpark,GA,None,32,38,-0.1579
1178,EA,MD,FDK,Frederick,Frederick Municipal,GA,None,14,7,1
1248,EA,MD,ANP,Annapolis,Lee,GA,None,9,6,0.5
1327,EA,MD,DMW,Westminster,Carroll County Regional/Jack B Poage Field,GA,None,6,0,0
1514,EA,MD,CBE,Wiley Ford,Greater Cumberland Regional,GA,None,2,0,0
96,NE,ME,PWM,Portland,Portland International Jetport,P,S,799136,833005,-0.0407
153,NE,ME,BGR,Bangor,Bangor International,P,N,302610,391597,-0.2272
355,NE,ME,RKD,Rockland,Knox County Regional,P,N,15720,16680,-0.0576
381,NE,ME,PQI,Presque Isle,Northern Maine Regional Airport at Presque Isle,P,N,12412,14264,-0.1298
415,NE,ME,BHB,Bar Harbor,Hancock County-Bar Harbor,P,N,10006,12510,-0.2002
483,NE,ME,AUG,Augusta,Augusta State,CS,None,4791,5611,-0.1461
539,NE,ME,70B,Millinocket,Millinocket,GA,None,3000,3000,0
730,NE,ME,M57,Rangeley,Rangeley Lake,GA,None,560,0,0
856,NE,ME,8B0,Rangeley,Steven A. Bean Municipal,GA,None,160,0,0
861,NE,ME,CAR,Caribou,Caribou Municipal,GA,None,140,0,0
986,NE,ME,57B,Islesboro,Islesboro,GA,None,45,130,-0.6538
1055,NE,ME,ME3,Ashland,Bradford Camps,GA,None,26,0,0
1125,NE,ME,LEW,Auburn,Auburn/Lewiston Municipal,GA,None,19,8,1.375
1168,NE,ME,IZG,Fryeburg,Eastern Slopes Regional,GA,None,15,43,-0.6512
1215,NE,ME,IWI,Wiscasset,Wiscasset,GA,None,11,5,1.2
1218,NE,ME,WVL,Waterville,Waterville Robert Lafleur,GA,None,11,1,10
1251,NE,ME,BXM,Brunswick,Brunswick Executive,GA,None,9,18,-0.5
1265,NE,ME,0B1,Bethel,Bethel Regional,GA,None,8,6,0.3333
1340,NE,ME,SFM,Sanford,Sanford Seacoast Regional,GA,None,6,14,-0.5714
1372,NE,ME,MLT,Millinocket,Millinocket Municipal,GA,None,5,0,0
1392,NE,ME,3B1,Greenville,Greenville Municipal,GA,None,4,0,0
1463,NE,ME,FVE,Frenchville,Northern Aroostook Regional,GA,None,3,0,0
1548,NE,ME,ME2,Cutler,Cutler Regional,GA,None,2,11,-0.8182
1609,NE,ME,HUL,Houlton,Houlton International,GA,None,1,0,0
17,GL,MI,DTW,Detroit,Detroit Metropolitan Wayne County,P,L,15599879,15716865,-0.0074
85,GL,MI,GRR,Grand Rapids,Gerald R. Ford International,P,S,1063153,1126552,-0.0563
126,GL,MI,FNT,Flint,Bishop International,P,S,412326,473113,-0.1285
179,GL,MI,LAN,Clinton (Township of),Capital Region International,P,N,200836,186341,0.0778
191,GL,MI,TVC,Traverse City,Cherry Capital,P,N,179879,170977,0.0521
205,GL,MI,MBS,Saginaw,MBS International,P,N,134801,136594,-0.0131
206,GL,MI,AZO,Kalamazoo,Kalamazoo/Battle Creek International,P,N,127517,148634,-0.1421
293,GL,MI,SAW,Gwinn,Sawyer International,P,N,38302,52326,-0.268
320,GL,MI,CMX,Hancock,Houghton County Memorial,P,N,25545,23024,0.1095
321,GL,MI,PLN,Pellston,Pellston Regional Airport of Emmet County,P,N,24864,22708,0.0949
332,GL,MI,CVX,Charlevoix,Charlevoix Municipal,P,N,21309,16852,0.2645
337,GL,MI,CIU,Sault Ste. Marie,Chippewa County International,P,N,19824,18717,0.0591
346,GL,MI,MKG,Muskegon,Muskegon County,P,N,17816,14101,0.2635
369,GL,MI,6Y8,Beaver Island,Welke,GA,None,13526,16246,-0.1674
371,GL,MI,ESC,Escanaba,Delta County,P,N,13480,13478,0.0001
376,GL,MI,APN,Alpena,Alpena County Regional,P,N,13011,12320,0.0561
421,GL,MI,YIP,Detroit,Willow Run,GA,None,9482,5407,0.7537
425,GL,MI,IMT,Iron Mountain,Ford,CS,None,8755,11324,-0.2269
472,GL,MI,SJX,Beaver Island,Beaver Island,CS,None,5368,0,0
494,GL,MI,MGN,Harbor Springs,Harbor Springs,GA,None,4503,4213,0.0688
547,GL,MI,PTK,Pontiac,Oakland County International,CS,None,2876,1437,1.0014
549,GL,MI,MBL,Manistee,Manistee County-Blacker,CS,None,2822,11220,-0.7485
565,GL,MI,IWD,Ironwood,Gogebic-Iron County,CS,None,2532,3391,-0.2533
612,GL,MI,BIV,Holland,West Michigan Regional,GA,None,1732,2256,-0.2323
722,GL,MI,GLR,Gaylord,Gaylord Regional,GA,None,600,625,-0.04
752,GL,MI,LDM,Ludington,Mason County,GA,None,456,25,17.24
812,GL,MI,MCD,Mackinac Island,Mackinac Island,GA,None,257,178,0.4438
866,GL,MI,ANJ,Sault Ste. Marie,Sault Ste Marie Municipal/Sanderson Field,GA,None,133,100,0.33
915,GL,MI,BTL,Battle Creek,W K Kellogg,GA,None,81,286,-0.7168
940,GL,MI,DET,Detroit,Coleman A. Young Municipal,GA,None,69,54,0.2778
1056,GL,MI,MOP,Mount Pleasant,Mount Pleasant Municipal,GA,None,26,36,-0.2778
1063,GL,MI,CAD,Cadillac,Wexford County,GA,None,25,30,-0.1667
1114,GL,MI,PHN,Port Huron,St Clair County International,GA,None,20,2,9
1136,GL,MI,IRS,Sturgis,Kirsch Municipal,GA,None,18,1,17
1249,GL,MI,BEH,Benton Harbor,Southwest Michigan Regional,GA,None,9,6,0.5
1297,GL,MI,BAX,Bad Axe,Huron County Memorial,GA,None,7,0,0
1416,GL,MI,FKS,Frankfort,Frankfort Dow Memorial Field,GA,None,4,0,0
1468,GL,MI,JXN,Jackson,Jackson County-Reynolds Field,GA,None,3,10,-0.7
1490,GL,MI,3GM,Grand Haven,Grand Haven Memorial Airpark,GA,None,2,4,-0.5
1501,GL,MI,8D4,Sparta,Paul C. Miller-Sparta,GA,None,2,11,-0.8182
1503,GL,MI,ACB,Bellaire,Antrim County,GA,None,2,1,1
1507,GL,MI,ARB,Ann Arbor,Ann Arbor Municipal,GA,None,2,4,-0.5
1528,GL,MI,FFX,Fremont,Fremont Municipal,GA,None,2,1,1
1538,GL,MI,HYX,Saginaw,Saginaw County H.W. Browne,GA,None,2,0,0
1565,GL,MI,RQB,Big Rapids,Roben-Hood,GA,None,2,6,-0.6667
1608,GL,MI,HTL,Houghton Lake,Roscommon County - Blodgett Memorial,GA,None,1,3,-0.6667
16,GL,MN,MSP,Minneapolis,Minneapolis-St Paul International/Wold-Chamberlain,P,L,15943878,15895653,0.003
197,GL,MN,DLH,Duluth,Duluth International,P,N,158569,146620,0.0815
219,GL,MN,RST,Rochester,Rochester International,P,N,105371,110295,-0.0446
329,GL,MN,BJI,Bemidji,Bemidji Regional,P,N,22374,23910,-0.0642
356,GL,MN,BRD,Brainerd,Brainerd Lakes Regional,P,N,15630,17574,-0.1106
357,GL,MN,INL,International Falls,Falls International,P,N,15240,15157,0.0055
385,GL,MN,HIB,Hibbing,Range Regional,P,N,11921,12272,-0.0286
550,GL,MN,TVF,Thief River Falls,Thief River Falls Regional,CS,None,2819,2418,0.1658
669,GL,MN,STC,St. Cloud,St. Cloud Regional,GA,None,973,165,4.897
884,GL,MN,STP,St. Paul,St Paul Downtown Holman Field,GA,None,120,124,-0.0323
1041,GL,MN,ONA,Winona,Winona Municipal-Max Conrad Field,GA,None,29,9,2.2222
1057,GL,MN,OTG,Worthington,Worthington Municipal,GA,None,26,0,0
1087,GL,MN,CNB,Canby,Myers Field,GA,None,22,0,0
1118,GL,MN,TKC,Tracy,Tracy Municipal,GA,None,20,0,0
1228,GL,MN,EVM,Eveleth,Eveleth-Virginia Municipal,GA,None,10,8,0.25
1235,GL,MN,MJQ,Jackson,Jackson Municipal,GA,None,10,0,0
1264,GL,MN,SGS,South St. Paul,South St Paul Municipal-Richard E Fleming Field,GA,None,9,1,8
1277,GL,MN,FCM,Minneapolis,Flying Cloud,GA,None,8,48,-0.8333
1306,GL,MN,MKT,Mankato,Mankato Regional,GA,None,7,0,0
1362,GL,MN,FBL,Faribault,Faribault Municipal,GA,None,5,0,0
1400,GL,MN,ANE,Blaine,Anoka County-Blaine Airport(Janes Field),GA,None,4,18,-0.7778
1449,GL,MN,ACQ,Waseca,Waseca Municipal,GA,None,3,0,0
1461,GL,MN,ELO,Ely,Ely Municipal,GA,None,3,8,-0.625
1532,GL,MN,GPZ,Grand Rapids,Grand Rapids/Itasca County Airport-Gordon Newstrom Field,GA,None,2,0,0
1534,GL,MN,GYL,Glencoe,Glencoe Municipal,GA,None,2,0,0
1566,GL,MN,RWF,Redwood Falls,Redwood Falls Municipal,GA,None,2,0,0
1605,GL,MN,FRM,Fairmont,Fairmont Municipal,GA,None,1,0,0
1619,GL,MN,OWA,Owatonna,Owatonna Degner Regional,GA,None,1,0,0
1624,GL,MN,SBU,Blue Earth,Blue Earth Municipal,GA,None,1,0,0
31,CE,MO,STL,St. Louis,Lambert-St Louis International,P,M,6208750,6159090,0.0081
34,CE,MO,MCI,Kansas City,Kansas City International,P,M,4866850,5011000,-0.0288
139,CE,MO,SGF,Springfield,Springfield-Branson National,P,N,364689,349091,0.0447
213,CE,MO,BBG,Branson,Branson,GA,None,110078,102093,0.0782
284,CE,MO,COU,Columbia,Columbia Regional,P,N,41573,40990,0.0142
323,CE,MO,JLN,Joplin,Joplin Regional,P,N,24489,27379,-0.1056
435,CE,MO,TBN,Fort Leonard Wood (U.S. Army),Waynesville-St. Robert Regional Forney Field,CS,None,7894,6978,0.1313
453,CE,MO,CGI,Scott City,Cape Girardeau Regional,CS,None,6232,5940,0.0492
465,CE,MO,IRK,Kirksville,Kirksville Regional,CS,None,5744,5100,0.1263
582,CE,MO,MKC,Kansas City,Charles B. Wheeler Downtown,GA,None,2261,2121,0.066
679,CE,MO,SUS,Chesterfield,Spirit of St. Louis,GA,None,876,1504,-0.4176
789,CE,MO,SZL,Knob Noster,Whiteman AFB,GA,None,318,251,0.2669
852,CE,MO,STJ,St. Joseph,Rosecrans Memorial,GA,None,167,105,0.5905
1050,CE,MO,AIZ,Kaiser,Lee C Fine Memorial,GA,None,27,18,0.5
1169,CE,MO,JEF,Jefferson City,Jefferson City Memorial,GA,None,15,6,1.5
1233,CE,MO,LXT,Lee's Summit,Lee's Summit Municipal,GA,None,10,6,0.6667
1262,CE,MO,POF,Poplar Bluff,Poplar Bluff Municipal,GA,None,9,221,-0.9593
1276,CE,MO,EIW,New Madrid,County Memorial,GA,None,8,0,0
1301,CE,MO,HAE,Hannibal,Hannibal Regional,GA,None,7,0,0
1437,CE,MO,UNO,West Plains,West Plains Regional,GA,None,4,0,0
1469,CE,MO,K15,Osage Beach,Grand Glaize- Osage Beach,GA,None,3,2,0.5
1530,CE,MO,FWB,Branson West,Branson West Municipal - Emerson Field,GA,None,2,0,0
1629,CE,MO,VIH,Vichy,Rolla National,GA,None,1,4,-0.75
127,WP,MP,GSN,Saipan,Francisco C. Ada/Saipan International,P,S,411735,382386,0.0768
372,WP,MP,GRO,Rota Island,Benjamin Taisacan Mangiona International,P,N,13206,20961,-0.37
408,WP,MP,TNI,Tinian (Municipality),Tinian International,P,N,10203,16706,-0.3893
111,SO,MS,JAN,Jackson,Jackson-Medgar Wiley Evers International,P,S,611592,615622,-0.0065
131,SO,MS,GPT,Gulfport,Gulfport-Biloxi International,P,S,394110,395350,-0.0031
285,SO,MS,UTA,Tunica,Tunica Municipal,GA,None,40782,41670,-0.0213
290,SO,MS,GTR,Columbus,Golden Triangle Regional,P,N,38856,35860,0.0835
366,SO,MS,MEI,Meridian,Key Field,P,N,14432,18008,-0.1986
368,SO,MS,PIB,Moselle,Hattiesburg-Laurel Regional,P,N,13857,16095,-0.139
430,SO,MS,TUP,Tupelo,Tupelo Regional,CS,None,8191,12615,-0.3507
474,SO,MS,GLH,Greenville,Mid Delta Regional,CS,None,5181,7417,-0.3015
740,SO,MS,UOX,Oxford,University-Oxford,GA,None,503,563,-0.1066
794,SO,MS,HSA,Bay St. Louis,Stennis International,GA,None,305,0,0
1090,SO,MS,MCB,McComb,McComb/Pike County/John E Lewis Field,GA,None,22,0,0
1108,SO,MS,HKS,Jackson,Hawkins Field,GA,None,20,30,-0.3333
1304,SO,MS,MBO,Madison,Bruce Campbell Field,GA,None,7,5,0.4
1329,SO,MS,HBG,Hattiesburg,Hattiesburg Bobby L Chain Municipal,GA,None,6,26,-0.7692
1344,SO,MS,VKS,Vicksburg,Vicksburg Municipal,GA,None,6,0,0
1365,SO,MS,GNF,Grenada,Grenada Municipal,GA,None,5,60,-0.9167
1472,SO,MS,LUL,Laurel,Hesler-Noble Field,GA,None,3,0,0
1516,SO,MS,CKM,Clarksdale,Fletcher Field,GA,None,2,0,0
1573,SO,MS,STF,Starkville,George M Bryan,GA,None,2,52,-0.9615
122,NM,MT,BIL,Billings,Billings Logan International,P,S,440277,407375,0.0808
124,NM,MT,BZN,Bozeman,Bozeman Yellowstone International,P,S,434038,397870,0.0909
152,NM,MT,MSO,Missoula,Missoula International,P,N,303886,292501,0.0389
183,NM,MT,GPI,Kalispell,Glacier Park International,P,N,192439,179064,0.0747
186,NM,MT,GTF,Great Falls,Great Falls International,P,N,186790,168158,0.1108
229,NM,MT,HLN,Helena,Helena Regional,P,N,95374,100695,-0.0528
334,NM,MT,BTM,Butte,Bert Mooney,P,N,20895,24806,-0.1577
386,NM,MT,SDY,Sidney,Sidney-Richland Municipal,P,N,11858,5557,1.1339
480,NM,MT,WYS,West Yellowstone,Yellowstone,CS,None,4965,5323,-0.0673
540,NM,MT,OLF,Wolf Point,L M Clayton,CS,None,2987,1479,1.0196
595,NM,MT,GGW,Glasgow,Wokal Field/Glasgow International,GA,None,1975,1835,0.0763
648,NM,MT,HVR,Havre,Havre City-County,GA,None,1186,1025,0.1571
696,NM,MT,GDV,Glendive,Dawson Community,GA,None,746,703,0.0612
779,NM,MT,MLS,Miles City,Frank Wiley Field,GA,None,360,591,-0.3909
783,NM,MT,LWT,Lewistown,Lewistown Municipal,GA,None,343,348,-0.0144
870,NM,MT,6S8,Laurel,Laurel Municipal,GA,None,126,0,0
1192,NM,MT,DLN,Dillon,Dillon,GA,None,13,5,1.6
1286,NM,MT,S27,Kalispell,Kalispell City,GA,None,8,0,0
1315,NM,MT,S59,Libby,Libby,GA,None,7,24,-0.7083
1350,NM,MT,8U4,Spotted Bear,Spotted Bear /USFS/,GA,None,5,8,-0.375
1397,NM,MT,8S1,Polson,Polson,GA,None,4,0,0
1429,NM,MT,PWD,Plentywood,Sher-Wood,GA,None,4,0,0
1456,NM,MT,CII,Choteau,Choteau,GA,None,3,0,0
1499,NM,MT,6S5,Hamilton,Ravalli County,GA,None,2,1,1
1588,NM,MT,8U2,Schafer,Schafer /USFS/,GA,None,1,0,0
1622,NM,MT,S34,Plains,Plains,GA,None,1,0,0
8,SO,NC,CLT,Charlotte,Charlotte/Douglas International,P,L,20033816,19022535,0.0532
37,SO,NC,RDU,Raleigh,Raleigh-Durham International,P,M,4490374,4462508,0.0062
91,SO,NC,GSO,Greensboro,Piedmont Triad International,P,S,889135,894290,-0.0058
132,SO,NC,ILM,Wilmington,Wilmington International,P,S,392155,395156,-0.0076
146,SO,NC,AVL,Asheville,Asheville Regional,P,N,318395,361617,-0.1195
164,SO,NC,FAY,Fayetteville,Fayetteville Regional/Grannis Field,P,N,255406,259445,-0.0156
193,SO,NC,OAJ,Jacksonville,Albert J Ellis,P,N,174358,170118,0.0249
208,SO,NC,EWN,New Bern,Coastal Carolina Regional,P,N,125873,124085,0.0144
255,SO,NC,PGV,Greenville,Pitt-Greenville,P,N,61987,62071,-0.0014
343,SO,NC,NKT,Cherry Point,Cherry Point MCAS /Cunningham Field/,GA,None,18444,36097,-0.489
367,SO,NC,POB,Fayetteville,Pope AAF,GA,None,14277,18747,-0.2384
401,SO,NC,JQF,Concord,Concord Regional,GA,None,10729,10961,-0.0212
463,SO,NC,ISO,Kinston,Kinston Regional Jetport at Stallings Field,GA,None,5764,6313,-0.087
691,SO,NC,RWI,Rocky Mount,Rocky Mount-Wilson Regional,GA,None,786,969,-0.1889
729,SO,NC,GSB,Goldsboro,Seymour Johnson AFB,GA,None,563,1144,-0.5079
738,SO,NC,INT,Winston-Salem,Smith Reynolds,GA,None,511,474,0.0781
927,SO,NC,SOP,Pinehurst/Southern Pines,Moore County,GA,None,77,16,3.8125
1034,SO,NC,HKY,Hickory,Hickory Regional,GA,None,30,0,0
1096,SO,NC,BUY,Burlington,Burlington-Alamance Regional,GA,None,21,5,3.2
1184,SO,NC,MRN,Lenoir,Foothills Regional,GA,None,14,0,0
