Rank,ST,Locid,City,Airport Name,Service Level,Hub Type,CY 2004 Boardings,CY 2003 Boardings,% Change
62.0,AK,ANC,Anchorage,Ted Stevens Anchorage International,P,M,2439969.0,2246683.0,0.086
126.0,AK,FAI,Fairbanks,Fairbanks International,P,S,420394.0,388841.0,0.0811
135.0,AK,JNU,Juneau,Juneau International,P,S,377505.0,366200.0,0.0309
196.0,AK,BET,Bethel,Bethel,P,N,140035.0,137782.0,0.0164
210.0,AK,KTN,Ketchikan,Ketchikan International,P,N,107141.0,103313.0,0.0371
218.0,AK,ENA,Kenai,Kenai Municipal,P,N,85439.0,84426.0,0.012
224.0,AK,SIT,Sitka,Sitka Rocky Gutierrez,P,N,76150.0,69109.0,0.1019
241.0,AK,ADQ,Kodiak,Kodiak,P,N,66309.0,63284.0,0.0478
243.0,AK,OME,Nome,Nome,P,N,63725.0,57981.0,0.0991
251.0,AK,OTZ,Kotzebue,Ralph Wien Memorial,P,N,58999.0,56458.0,0.045
256.0,AK,5KE,Ketchikan,Ketchikan Harbor,GA,None,49887.0,42193.0,0.1824
265.0,AK,DLG,Dillingham,Dillingham,P,N,46311.0,48168.0,-0.0386
284.0,AK,AKN,King Salmon,King Salmon,P,N,39030.0,37102.0,0.052
287.0,AK,HOM,Homer,Homer,P,N,38744.0,37990.0,0.0198
293.0,AK,BRW,Barrow,Wiley Post-Will Rogers Memorial,P,N,35178.0,35767.0,-0.0165
306.0,AK,DUT,Unalaska,Unalaska,P,N,29733.0,28843.0,0.0309
317.0,AK,MRI,Anchorage,Merrill Field,P,N,26504.0,11211.0,1.3641
330.0,AK,ANI,Aniak,Aniak,P,N,20660.0,18065.0,0.1436
336.0,AK,CDV,Cordova,Merle K (Mudhole) Smith,P,N,19454.0,18275.0,0.0645
343.0,AK,PSG,Petersburg,Petersburg James A Johnson,P,N,18022.0,17501.0,0.0298
344.0,AK,VDZ,Valdez,Valdez Pioneer Field,P,N,17613.0,16599.0,0.0611
357.0,AK,SCC,Deadhorse,Deadhorse,P,N,14507.0,14033.0,0.0338
365.0,AK,LHD,Anchorage,Lake Hood,P,N,13040.0,23831.0,-0.4528
368.0,AK,GAL,Galena,Edward G. Pitka Sr,P,N,12667.0,11133.0,0.1378
372.0,AK,YAK,Yakutat,Yakutat,P,N,12400.0,11330.0,0.0944
378.0,AK,GST,Gustavus,Gustavus,P,N,11673.0,7105.0,0.6429
390.0,AK,HNH,Hoonah,Hoonah,P,N,10832.0,8715.0,0.2429
397.0,AK,WRG,Wrangell,Wrangell,P,N,10106.0,9252.0,0.0923
400.0,AK,SOV,Seldovia,Seldovia,CS,None,9968.0,10405.0,-0.042
401.0,AK,KSM,St Mary's,St Mary's,CS,None,9931.0,9281.0,0.07
404.0,AK,UNK,Unalakleet,Unalakleet,CS,None,9600.0,10084.0,-0.048
405.0,AK,FYU,Fort Yukon,Fort Yukon,CS,None,9523.0,8876.0,0.0729
406.0,AK,SGY,Skagway,Skagway,CS,None,9520.0,9396.0,0.0132
412.0,AK,CDB,Cold Bay,Cold Bay,CS,None,8800.0,9035.0,-0.026
415.0,AK,MBA,Manokotak,Manokotak,CS,None,8559.0,12086.0,-0.2918
416.0,AK,ILI,Iliamna,Iliamna,CS,None,8531.0,7668.0,0.1125
424.0,AK,HNS,Haines,Haines,CS,None,7940.0,7712.0,0.0296
432.0,AK,AED,Red Dog Mine,Red Dog,GA,None,7155.0,9438.0,-0.2419
435.0,AK,KDK,Kodiak,Kodiak Municipal,CS,None,6963.0,9103.0,-0.2351
437.0,AK,ENM,Emmonak,Emmonak,CS,None,6794.0,5958.0,0.1403
445.0,AK,HPB,Hooper Bay,Hooper Bay,CS,None,6213.0,5697.0,0.0906
448.0,AK,IIK,Kipnuk,Kipnuk,CS,None,6122.0,5611.0,0.0911
450.0,AK,WLK,Selawik,Selawik,CS,None,6035.0,5858.0,0.0302
452.0,AK,AQH,Quinhagak,Quinhagak,CS,None,5994.0,4772.0,0.2561
455.0,AK,MOU,Mountain Village,Mountain Village,CS,None,5646.0,5573.0,0.0131
457.0,AK,VAK,Chevak,Chevak,CS,None,5330.0,4993.0,0.0675
458.0,AK,D76,Noorvik,Robert /Bob/ Curtis Memorial,CS,None,5310.0,5047.0,0.0521
463.0,AK,OOK,Toksook Bay,Toksook Bay,CS,None,5173.0,4550.0,0.1369
464.0,AK,MCG,McGrath,McGrath,CS,None,5172.0,4582.0,0.1288
466.0,AK,MTM,Metlakatla,Metlakatla,CS,None,5018.0,7520.0,-0.3327
467.0,AK,WTK,Noatak,Noatak,CS,None,5001.0,4459.0,0.1216
472.0,AK,SVA,Savoonga,Savoonga,CS,None,4731.0,3907.0,0.2109
473.0,AK,GAM,Gambell,Gambell,CS,None,4723.0,3743.0,0.2618
475.0,AK,KLG,Kalskag,Kalskag,CS,None,4662.0,4568.0,0.0206
476.0,AK,SHH,Shishmaref,Shishmaref,CS,None,4603.0,4250.0,0.0831
478.0,AK,5Z9,Katmai National Park,Lake Brooks,GA,None,4529.0,1220.0,2.7123
480.0,AK,AQT,Nuiqsut,Nuiqsut,CS,None,4408.0,3701.0,0.191
481.0,AK,PHO,Point Hope,Point Hope,CS,None,4407.0,4230.0,0.0418
485.0,AK,2A9,Kotlik,Kotlik,CS,None,4106.0,4041.0,0.0161
486.0,AK,SDP,Sand Point,Sand Point,CS,None,4055.0,3978.0,0.0194
487.0,AK,0AK,Pilot Station,Pilot Station,CS,None,4033.0,4284.0,-0.0586
488.0,AK,BVK,Buckland,Buckland,CS,None,4029.0,4030.0,-0.0002
489.0,AK,AUK,Alakanuk,Alakanuk,CS,None,3955.0,3791.0,0.0433
490.0,AK,CGA,Craig,Craig,CS,None,3931.0,3441.0,0.1424
491.0,AK,A61,Tuntutuliak,Tuntutuliak,CS,None,3819.0,3926.0,-0.0273
492.0,AK,SCM,Scammon Bay,Scammon Bay,CS,None,3801.0,3696.0,0.0284
493.0,AK,NUL,Nulato,Nulato,CS,None,3800.0,3658.0,0.0388
497.0,AK,AWI,Wainwright,Wainwright,CS,None,3631.0,3700.0,-0.0186
498.0,AK,DUY,Kongiganak,Kongiganak,CS,None,3630.0,3028.0,0.1988
501.0,AK,KVL,Kivalina,Kivalina,CS,None,3591.0,3736.0,-0.0388
502.0,AK,BTI,Kaktovik,Barter Island LRRS,CS,None,3590.0,3391.0,0.0587
503.0,AK,IAN,Kiana,Bob Baker Memorial,CS,None,3570.0,3844.0,-0.0713
505.0,AK,TYE,Tyonek,Tyonek,GA,None,3520.0,3591.0,-0.0198
507.0,AK,BLG,Beluga,Beluga,GA,None,3450.0,2662.0,0.296
508.0,AK,TAL,Tanana,Ralph M Calhoun Memorial,CS,None,3438.0,3507.0,-0.0197
509.0,AK,PGM,Port Graham,Port Graham,CS,None,3437.0,3566.0,-0.0362
510.0,AK,GGV,Kwigillingok,Kwigillingok,CS,None,3412.0,2841.0,0.201
511.0,AK,KEB,English Bay,English Bay,CS,None,3397.0,3369.0,0.0083
515.0,AK,HLA,Huslia,Huslia,CS,None,3333.0,3430.0,-0.0283
516.0,AK,MDM,Marshall,Marshall Don Hunter Sr,CS,None,3298.0,3090.0,0.0673
518.0,AK,CFK,Chefornak,Chefornak,CS,None,3175.0,2850.0,0.114
521.0,AK,SNP,Saint Paul Island,St Paul Island,CS,None,3049.0,2617.0,0.1651
525.0,AK,TLT,Tuluksak,Tuluksak,CS,None,2948.0,2760.0,0.0681
527.0,AK,Z09,Kasigluk,Kasigluk,CS,None,2920.0,2845.0,0.0264
529.0,AK,KVC,King Cove,King Cove,CS,None,2908.0,2953.0,-0.0152
531.0,AK,WBB,Stebbins,Stebbins,CS,None,2890.0,2994.0,-0.0347
532.0,AK,RSH,Russian Mission,Russian Mission,CS,None,2888.0,2999.0,-0.037
536.0,AK,EEK,Eek,Eek,CS,None,2863.0,2579.0,0.1101
539.0,AK,AKP,Anaktuvuk Pass,Anaktuvuk Pass,CS,None,2807.0,2738.0,0.0252
541.0,AK,ATK,Atqasuk,Atqasuk Edward Burnell Sr Memorial,CS,None,2774.0,2521.0,0.1004
542.0,AK,KTB,Thorne Bay,Thorne Bay,CS,None,2761.0,2118.0,0.3036
543.0,AK,KKA,Koyuk,Koyuk Alfred Adams,CS,None,2753.0,2610.0,0.0548
547.0,AK,TOG,Togiak Village,Togiak,CS,None,2683.0,2282.0,0.1757
548.0,AK,ELI,Elim,Elim,CS,None,2633.0,3127.0,-0.158
552.0,AK,KAL,Kaltag,Kaltag,CS,None,2578.0,2535.0,0.017
554.0,AK,16A,Nunapitchuk,Nunapitchuk,CS,None,2550.0,2380.0,0.0714
555.0,AK,KAE,Kake,Kake,CS,None,2548.0,2902.0,-0.122
558.0,AK,KWT,Kwethluk,Kwethluk,CS,None,2506.0,2342.0,0.07
564.0,AK,N93,Golovin,Golovin,GA,None,2409.0,2176.0,0.1071
565.0,AK,AGN,Angoon,Angoon,GA,None,2408.0,2379.0,0.0122
567.0,AK,AFM,Ambler,Ambler,GA,None,2330.0,2680.0,-0.1306
568.0,AK,TPO,Port Alsworth,Port Alsworth,GA,None,2288.0,84.0,26.2381
